ticker,as_of,kind,holder,shares,value,pct_held,pct_change
ARM,2026-03-31,fund,Bridge Builder Trust-Bridge Builder Large Cap Growth Fund,982443,274533874,0.00090000004,-0.12189999
ARM,2026-04-30,fund,HARTFORD MUTUAL FUNDS II INC-THE HARTFORD GROWTH OPPORTUNITIES FUND,916642,256146442,0.00090000004,-0.0106
ARM,2026-04-30,fund,HARTFORD MUTUAL Fd.S II INC-Hartford Schroders Intl Stock Fd.,864264,241509934,0.0008,0.0675
MPWR,2026-06-30,institution,Blackrock Inc.,5589925,7837130803,0.1137,-0.0795
MPWR,2026-06-30,institution,"FMR, LLC",5177258,7258567539,0.105399996,0.17639999
MPWR,2026-06-30,institution,Vanguard Capital Management LLC,3126756,4383743210,0.0636,0.0139999995
MPWR,2026-03-31,institution,Invesco Ltd.,2515987,3527438958,0.0512,0.002
MPWR,2026-06-30,institution,Vanguard Portfolio Management LLC,2504858,3511835989,0.051,-0.0046
MPWR,2026-06-30,institution,State Street Corporation,2282186,3199647616,0.0464,0.0428
MPWR,2026-03-31,institution,Price (T.Rowe) Associates Inc,1262954,1770674149,0.0257,-0.2533
MPWR,2026-06-30,institution,"Geode Capital Management, LLC",1195281,1675795926,0.024300002,-0.16530001
MPWR,2026-06-30,institution,"Franklin Resources, Inc.",811974,1138395675,0.0165,-0.1257
MPWR,2026-06-30,institution,NORGES BANK,751399,1053468919,0.0153,0.034
MPWR,2026-06-30,fund,Fidelity Select Portfolios-Select Semiconductors Portfolio,1857348,2604020487,0.0378,0.0922
MPWR,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,1469660,2060478030,0.0299,0.028800001
MPWR,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,1238003,1735692598,0.0252,0.024500001
MPWR,2026-06-30,fund,"Invesco QQQ Trust, Series 1",1042894,1462147827,0.0212,-0.0202
MPWR,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,999330,1401070663,0.020299999,0.0088
MPWR,2026-06-30,fund,iShares Trust-iShares Semiconductor ETF,971625,1362227975,0.0198,0.2068
MPWR,2026-06-30,fund,VanEck ETF Trust-VanEck Semiconductor ETF,686722,962791117,0.0139999995,0.39540002
MPWR,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,678565,951354922,0.0138,0.0577
MPWR,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,630255,883623818,0.0128,0.0111
MPWR,2026-06-30,fund,Fidelity Securities Fund-Fidelity Blue Chip Growth Fund,629056,881942808,0.0128,0.012200001
ALAB,2026-06-30,institution,"FMR, LLC",24845364,7990517152,0.1432,-0.026800001
ALAB,2026-06-30,institution,Blackrock Inc.,13683865,4400867622,0.0789,0.19510001
ALAB,2026-06-30,institution,Vanguard Portfolio Management LLC,7887650,2536747000,0.045500003,0.0791
ALAB,2026-06-30,institution,Vanguard Capital Management LLC,6727089,2163498994,0.0388,0.060900003
ALAB,2026-06-30,institution,State Street Corporation,3678093,1182911435,0.0212,0.1033
ALAB,2026-03-31,institution,"Atreides Management, LP",3365787,1082470707,0.0194,1.089
ALAB,2026-06-30,institution,"Geode Capital Management, LLC",2796173,899277157,0.0161,0.1148
ALAB,2026-03-31,institution,"Fred Alger Management, LLC",2573005,827504100,0.0148,0.32990003
ALAB,2026-03-31,institution,Alliancebernstein L.P.,2512695,808107802,0.0145000005,0.1538
ALAB,2026-03-31,institution,Van Eck Associates Corporation,1864416,599614802,0.0107,40.5988
ALAB,2026-06-30,fund,Fidelity Select Portfolios-Select Semiconductors Portfolio,7869556,2530927789,0.0454,0.029000001
ALAB,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,4595036,1477809460,0.026500002,0.081599995
ALAB,2026-06-30,fund,"Invesco QQQ Trust, Series 1",3638513,1170182112,0.021,1.0
ALAB,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,3336071,1072913745,0.019199999,0.088
ALAB,2026-06-30,fund,iShares Trust-iShares Semiconductor ETF,2870329,923126467,0.0165,0.111
ALAB,2026-06-30,fund,Fidelity Select Portfolios-Technology Portfolio,2400730,772098740,0.0138,0.0738
ALAB,2026-06-30,fund,Fidelity Securities Fund-Fidelity Blue Chip Growth Fund,2242270,721136421,0.0128999995,-0.106400006
ALAB,2026-06-30,fund,Fidelity Mt. Vernon Street Trust-Fidelity Growth Company Fund,2164393,696090401,0.0125,-0.0511
ALAB,2026-06-30,fund,VanEck ETF Trust-VanEck Semiconductor ETF,2053650,660474346,0.0117999995,0.1608
ALAB,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,1866394,600250947,0.0108,0.078600004
CRDO,2026-06-30,institution,Blackrock Inc.,17759842,4615782827,0.0952,-0.1039
CRDO,2026-06-30,institution,Vanguard Portfolio Management LLC,8222867,2137123083,0.044099998,-0.0862
CRDO,2026-03-31,institution,"Point72 Asset Management, L.P.",7479599,1943947734,0.0401,0.3446
CRDO,2026-06-30,institution,Vanguard Capital Management LLC,7440285,1933730026,0.0399,0.028399998
CRDO,2026-06-30,institution,State Street Corporation,4221110,1097066463,0.0226,-0.1337
CRDO,2026-03-31,institution,"Wellington Management Group, LLP",3411895,886751489,0.0183,0.6525
CRDO,2026-06-30,institution,"Geode Capital Management, LLC",3226106,838464929,0.0173,-0.2634
CRDO,2026-06-30,institution,Jennison Associates LLC,2655290,690109854,0.014199999,9.746099
CRDO,2026-03-31,institution,"Srs Investment Management, Llc",2505841,651268060,0.0134000005,21.4381
CRDO,2026-03-31,institution,Alliancebernstein L.P.,1984516,515775696,0.0106,-0.1004
CRDO,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,5162695,1341784398,0.0277,0.0547
CRDO,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,3748463,974225510,0.0201,0.061
CRDO,2026-06-30,fund,iShares Trust-iShares Semiconductor ETF,3392591,881734380,0.0182,0.1037
CRDO,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,2097105,545037576,0.0112,0.051799998
CRDO,2026-04-30,fund,Vanguard Explorer Fund,1842094,478760219,0.0099,1.1855999
CRDO,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Extended Market Index Fund,1774217,461118987,0.0095,0.08140001
CRDO,2026-06-30,fund,Direxion Shares ETF Trust-Direxion Daily Semiconductor Bull 3X ETF,1667298,433330740,0.0089,0.1594
CRDO,2026-05-31,fund,Fidelity Salem Street Trust-Fidelity Small Cap Index Fund,1606187,417447991,0.0086,0.0056
CRDO,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,1576261,409670224,0.0085,-0.0085
CRDO,2026-06-30,fund,BlackRock ETF Trust-iShares A.I. Innovation and Tech Active ETF,1219742,317010938,0.0064999997,-0.003
AMAT,2026-06-30,institution,Blackrock Inc.,80212518,40682184291,0.101,0.015700001
AMAT,2026-06-30,institution,Vanguard Capital Management LLC,51848358,26296449830,0.0653,0.0052
AMAT,2026-06-30,institution,State Street Corporation,38240019,19394572556,0.0482,0.0195
AMAT,2026-03-31,institution,Invesco Ltd.,26365590,13372099743,0.0332,0.0186
AMAT,2026-06-30,institution,Capital Research Global Investors,22159097,11238650654,0.0279,-0.2477
AMAT,2026-06-30,institution,"Geode Capital Management, LLC",22007983,11162008656,0.0277,0.0039
AMAT,2026-06-30,institution,Vanguard Portfolio Management LLC,18553307,9409866108,0.0234,0.0748
AMAT,2026-06-30,institution,JPMORGAN CHASE & CO,13886053,7042728258,0.0175,1.8196001
AMAT,2026-06-30,institution,Morgan Stanley,13523832,6859017014,0.017,0.1418
AMAT,2026-06-30,institution,NORGES BANK,11305788,5734069475,0.014199999,0.0164
AMAT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,25201663,12781779255,0.0317,0.0067000003
AMAT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,20169314,10229472526,0.0254,0.004
AMAT,2026-06-30,fund,"Invesco QQQ Trust, Series 1",16853527,8547771700,0.0212,-0.02
AMAT,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,10950543,5553896318,0.0138,0.047199998
AMAT,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,10180671,5163432643,0.0128,0.0023
AMAT,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,9586377,4862018616,0.0121,0.0014
AMAT,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,6262264,3176095009,0.007900001,0.0179
AMAT,2026-06-30,fund,VanEck ETF Trust-VanEck Semiconductor ETF,6181518,3135142253,0.0078,0.053600002
AMAT,2026-06-30,fund,Growth Fund of America,5781418,2932219538,0.0073,-0.024300002
AMAT,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,5327892,2702200225,0.0067000003,-0.0335
LRCX,2026-06-30,institution,Blackrock Inc.,132727776,44113401687,0.10609999,-0.00090000004
LRCX,2026-06-30,institution,Vanguard Capital Management LLC,81683639,27148373061,0.0653,0.0064999997
LRCX,2026-06-30,institution,State Street Corporation,60704130,20175623757,0.048499998,0.026099999
LRCX,2026-03-31,institution,Invesco Ltd.,50464319,16772320323,0.0403,-0.0113
LRCX,2026-06-30,institution,JPMORGAN CHASE & CO,45317479,15061716656,0.036199998,0.38529998
LRCX,2026-06-30,institution,Vanguard Portfolio Management LLC,36635534,12176185543,0.0293,-0.0115
LRCX,2026-06-30,institution,"Geode Capital Management, LLC",34506240,11468493420,0.0276,-0.019
LRCX,2026-06-30,institution,"FMR, LLC",33677858,11193172391,0.0269,0.0031
LRCX,2026-03-31,institution,"Ameriprise Financial, Inc.",20788130,6909142582,0.0166,-0.105900005
LRCX,2026-06-30,institution,Morgan Stanley,19217787,6387223405,0.0154,0.012999999
LRCX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,39654171,13179459692,0.0317,0.0047999998
LRCX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,31731740,10546360641,0.0254,0.0018000001
LRCX,2026-06-30,fund,"Invesco QQQ Trust, Series 1",26546111,8822865063,0.0212,-0.019
LRCX,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,17256655,5735421603,0.0138,0.048899997
LRCX,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,16042706,5331953531,0.0128,0.0039
LRCX,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,15106407,5020765209,0.0121,0.003
LRCX,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,13390657,4450518564,0.0107,-0.0095
LRCX,2026-06-30,fund,SELECT SECTOR SPDR TRT-State Street Technology Select Sector SPDR ETF,9868085,3279756586,0.007900001,0.0195
LRCX,2026-06-30,fund,VanEck ETF Trust-VanEck Semiconductor ETF,9321087,3097956338,0.0074,-0.0095
LRCX,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,8416516,2797313134,0.0067000003,-0.026700001
KLAC,2026-06-30,institution,Blackrock Inc.,126198653,25709189743,0.096599996,0.0019
KLAC,2026-06-30,institution,Vanguard Capital Management LLC,85323770,17382158528,0.0653,0.0015
KLAC,2026-06-30,institution,State Street Corporation,62892994,12812560814,0.0481,0.0221
KLAC,2026-06-30,institution,Capital World Investors,45318111,9232205628,0.0347,0.1096
KLAC,2026-03-31,institution,Invesco Ltd.,44127770,8989709358,0.033800002,-0.0277
KLAC,2026-06-30,institution,"FMR, LLC",43007912,8761571885,0.032899998,-0.0229
KLAC,2026-06-30,institution,Vanguard Portfolio Management LLC,39388674,8024260715,0.0301,-0.0224
KLAC,2026-06-30,institution,"Geode Capital Management, LLC",36488344,7433405484,0.0279,-0.0066000004
KLAC,2026-06-30,institution,Capital International Investors,35558216,7243919806,0.0272,0.3034
KLAC,2026-03-31,institution,Primecap Management Company,24376470,4965974498,0.0187,-0.1524
KLAC,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,41624390,8479720781,0.0319,0.0084
KLAC,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,33314460,6786821831,0.0255,0.0056
KLAC,2026-06-30,fund,"Invesco QQQ Trust, Series 1",27728554,5648861054,0.0212,-0.023699999
KLAC,2026-06-30,fund,WASHINGTON MUTUAL INVESTORS FUND,18364835,3741284208,0.014099999,0.1481
KLAC,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,18024841,3672020630,0.0138,0.0436
KLAC,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,16757358,3413808992,0.0128,-0.001
KLAC,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,15777275,3214146482,0.0121,-0.0017
KLAC,2026-06-30,fund,Growth Fund of America,15766850,3212022701,0.0121,0.0217
KLAC,2026-03-31,fund,VANGUARD CHESTER FUNDS-Vanguard PRIMECAP Fund,14861600,3027605170,0.0114,-0.14829999
KLAC,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,14175510,2887834914,0.0108,-0.0057
ASML,2026-06-30,institution,"FMR, LLC",5478341,10102498830,0.014099999,0.74
ASML,2026-06-30,institution,"Fisher Asset Management, LLC",4737614,8736539016,0.012200001,0.0298
ASML,2026-06-30,institution,Capital World Investors,3726679,6872294046,0.0095999995,-0.0018000001
ASML,2026-03-31,institution,Invesco Ltd.,2969679,5476325519,0.0077,0.0067000003
ASML,2026-06-30,institution,State Farm Mutual Automobile Insurance Co,2758173,5086291544,0.0070999996,0.0
ASML,2026-06-30,institution,Capital International Investors,2439219,4498114866,0.0063,0.38009998
ASML,2026-06-30,institution,JPMORGAN CHASE & CO,2395859,4418155559,0.0062,0.1238
ASML,2026-03-31,institution,Van Eck Associates Corporation,1867295,3443441281,0.0047999998,-0.0746
ASML,2026-06-30,institution,Morgan Stanley,1788291,3297751588,0.0046,0.0016
ASML,2026-03-31,institution,Bank of America Corporation,1560256,2877236815,0.004,0.0124
ASML,2026-06-30,fund,iShares Trust-iShares Core MSCI EAFE ETF,2866270,5285631055,0.0074,0.0047999998
ASML,2026-06-30,fund,VanEck ETF Trust-VanEck Semiconductor ETF,1972846,3638085764,0.0050999997,0.19530001
ASML,2026-06-30,fund,"Invesco QQQ Trust, Series 1",1945146,3587004750,0.005,0.0212
ASML,2026-06-30,fund,WASHINGTON MUTUAL INVESTORS FUND,1708028,3149740199,0.0044,0.0517
ASML,2026-06-30,fund,Fidelity Select Portfolios-Select Semiconductors Portfolio,1613893,2976147732,0.0042,0.1027
ASML,2026-06-30,fund,iShares Trust-iShares MSCI EAFE ETF,1378967,2542925404,0.0036000002,-0.005
ASML,2026-06-30,fund,Growth Fund of America,1197226,2207780469,0.0031,0.0135
ASML,2026-06-30,fund,NEW PERSPECTIVE FUND,748365,1380044896,0.0019,0.0
ASML,2026-06-30,fund,iShares Trust-iShares MSCI EAFE Growth ETF,593153,1093821558,0.0015,0.0383
ASML,2026-06-30,fund,Fidelity Contrafund,556542,1026307946,0.0014,0.3664
TER,2026-06-30,institution,Blackrock Inc.,19437021,8140030190,0.111899994,0.19209999
TER,2026-06-30,institution,Vanguard Capital Management LLC,10225398,4282294515,0.0589,0.0047999998
TER,2026-06-30,institution,Vanguard Portfolio Management LLC,8633782,3615741637,0.0497,0.0036000002
TER,2026-06-30,institution,State Street Corporation,7290460,3053171805,0.042,0.045900002
TER,2026-06-30,institution,JPMORGAN CHASE & CO,5570053,2332682543,0.0321,0.9404
TER,2026-06-30,institution,"Geode Capital Management, LLC",4602292,1927393906,0.026500002,0.0535
TER,2026-06-30,institution,"FMR, LLC",4105776,1719457966,0.023599999,0.1375
TER,2026-03-31,institution,"Ameriprise Financial, Inc.",2843976,1191028733,0.0164,-0.3666
TER,2026-03-31,institution,Alkeon Capital Management LLC,2789510,1168218916,0.0161,0.1466
TER,2026-03-31,institution,Invesco Ltd.,2520584,1055595394,0.0145000005,-0.146
TER,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,4971157,2081870882,0.0286,0.01
TER,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,3979877,1666732722,0.0229,0.0077
TER,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,3381016,1415935719,0.0195,0.9842
TER,2026-06-30,fund,"Invesco QQQ Trust, Series 1",3322945,1391616164,0.0191,1.0
TER,2026-06-30,fund,iShares Trust-iShares Semiconductor ETF,3190048,1335960229,0.0184,0.1096
TER,2026-06-30,fund,VanEck ETF Trust-VanEck Semiconductor ETF,2406969,1008014568,0.0139,0.1558
TER,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,2160122,904637510,0.0124,0.047
TER,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,2008168,841000693,0.0116,0.002
TER,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,1891264,792042466,0.0109,-0.0022
TER,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,1846779,773412593,0.0106,0.5904
ENTG,2026-06-30,institution,Blackrock Inc.,20480129,3312865554,0.13430001,0.0553
ENTG,2026-03-31,institution,Price (T.Rowe) Associates Inc,11618818,1879459935,0.0762,-0.20729999
ENTG,2026-06-30,institution,Capital Research Global Investors,11207917,1812992592,0.0735,-0.0143
ENTG,2026-06-30,institution,Vanguard Portfolio Management LLC,7784532,1259225853,0.051,0.0041
ENTG,2026-06-30,institution,Vanguard Capital Management LLC,6888468,1114278545,0.0452,0.0109
ENTG,2026-06-30,institution,"Principal Financial Group, Inc.",5955687,963391896,0.039100002,0.012
ENTG,2026-06-30,institution,State Street Corporation,5522913,893386376,0.036199998,0.0478
ENTG,2026-06-30,institution,JPMORGAN CHASE & CO,5520399,892979711,0.036199998,0.8001
ENTG,2026-03-31,institution,Invesco Ltd.,4661824,754096624,0.0306,0.2976
ENTG,2026-03-31,institution,Primecap Management Company,3142833,508384648,0.020599999,-0.0055
ENTG,2026-06-30,fund,Amcap Fund,6738057,1089948063,0.0442,0.0
ENTG,2026-07-31,fund,iShares Trust-iShares Core S&P Mid-Cap ETF,5237974,847294645,0.0343,0.0091
ENTG,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,4825134,780513649,0.031600002,0.01
ENTG,2026-04-30,fund,"Principal Funds, Inc-MidCap Fund",3933315,636253012,0.025799999,0.0067000003
ENTG,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,3504734,566925752,0.023,0.0187
ENTG,2026-06-30,fund,AMERICAN FUNDS INSURANCE SERIES-Growth-Income Fund,3114310,503770768,0.020399999,-0.0473
ENTG,2026-06-30,fund,iShares Trust-iShares Semiconductor ETF,3108954,502904381,0.020399999,0.083000004
ENTG,2026-04-30,fund,AIM Sector Funds (Invesco Sector Funds)-Invesco Small Cap Value Fund,1985520,321177704,0.012999999,0.1263
ENTG,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,1961438,317282200,0.0128999995,0.0105
ENTG,2026-03-31,fund,Touchstone Fd.s Group TRT-Touchstone Fd.s Group TRT-Touchstone Mid Cap,1872233,302852399,0.0123000005,-0.0983
MSFT,2026-06-30,institution,Blackrock Inc.,607367113,300889664073,0.08180001,0.023699999
MSFT,2026-06-30,institution,Vanguard Capital Management LLC,485192007,240364117306,0.0653,0.0055
MSFT,2026-06-30,institution,State Street Corporation,315653206,156374596325,0.0425,0.0292
MSFT,2026-06-30,institution,"Geode Capital Management, LLC",189632090,93943736228,0.0255,0.006
MSFT,2026-06-30,institution,"FMR, LLC",185960066,92124615561,0.025,-0.0224
MSFT,2026-06-30,institution,Vanguard Portfolio Management LLC,168407641,83429144323,0.0227,0.0055
MSFT,2026-06-30,institution,JPMORGAN CHASE & CO,135173516,66964959001,0.0182,0.0633
MSFT,2026-06-30,institution,Morgan Stanley,127674661,63250026280,0.0172,0.0224
MSFT,2026-03-31,institution,Price (T.Rowe) Associates Inc,117242934,58082148788,0.015800001,-0.0673
MSFT,2026-06-30,institution,NORGES BANK,102732956,50893905775,0.0138,-0.0194
MSFT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,235805345,116817966473,0.0318,0.0095999995
MSFT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,188702055,93482996895,0.0254,0.0068
MSFT,2026-06-30,fund,iShares Trust-iShares Core S&P 500 ETF,102504556,50780756416,0.0138,0.0478
MSFT,2026-06-30,fund,Fidelity Concord Street Trust-Fidelity 500 Index Fund,95294226,47208758978,0.0128,0.0028
MSFT,2026-06-30,fund,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,89766189,44470169482,0.0121,0.0023
MSFT,2026-03-31,fund,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,78110065,38695725724,0.0105,0.0070999996
MSFT,2026-06-30,fund,"Invesco QQQ Trust, Series 1",57117911,28296212760,0.0077,-0.020399999
MSFT,2026-03-31,fund,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,41868492,20741650681,0.0056,-0.0184
MSFT,2026-05-31,fund,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,36085837,17876923429,0.0049,0.0681
MSFT,2026-06-30,fund,Growth Fund of America,32629664,16164735346,0.0044,-0.0162
ORCL,2026-06-30,institution,Blackrock Inc.,145353687,21878637588,0.0505,0.0143
ORCL,2026-06-30,institution,Vanguard Capital Management LLC,111788001,16826330388,0.0388,0.0061000003
ORCL,2026-06-30,institution,State Street Corporation,78645193,11837674786,0.0273,0.0307
ORCL,2026-06-30,institution,Vanguard Portfolio Management LLC,57285664,8622638390,0.0199,0.0095
ORCL,2026-06-30,institution,Capital Research Global Investors,39746237,5982603763,0.0138,0.2367
